id,src,ref,hyp,conf,parse_warnings,timestamp_utc
125,"House searches had revealed evidence and drugs, the police revealed on Friday.","Bei Wohnungsdurchsuchungen seien Beweismittel und Rauschgift sichergestellt worden, teilte die Polizei am Freitag mit.","Hausdurchsuchungen hatten Beweismittel und Drogen zutage gefördert, teilte die Polizei am Freitag mit.",0.95,,2026-02-26T21:57:15.172666+00:00
126,Teachers must be better trained for dealing with traumatised individuals.,Lehrkräfte müssten besser auf den Umgang mit traumatisierten Menschen vorbereitet werden.,"Lehrer müssen besser darin geschult werden, mit traumatisierten Personen umzugehen.",0.95,,2026-02-26T21:57:18.367572+00:00
127,"This is rather less magical than it sounds: the seats in the back can be flipped up like cinema seats to reveal additional loading space, measuring 1.24 m from floor to ceiling.","Das ist weniger magisch, als es klingt: Die Sitzflächen der Rückbank lassen sich wie Kinosessel hochklappen und bieten dadurch Stauraum, der vom Boden bis zur Decken 1,24 m hoch ist.","Das ist weniger magisch, als es klingt: Die Sitze im Fond lassen sich wie Kinosessel hochklappen und geben zusätzlichen Laderaum frei, der vom Boden bis zur Decke 1,24 m misst.",0.95,,2026-02-26T21:57:22.507662+00:00
128,"The global IAAF federation has requested information about the matter from the IOC so it can carry out its own investigations, stated an IAAF spokesperson.","Der Weltverband IAAF hat das IOC um Informationen über den Fall ersucht, um eigene Untersuchungen anzustrengen, teilte ein IAAF-Sprecher mit.","Der internationale Leichtathletik-Weltverband IAAF hat beim IOC Informationen zu dieser Angelegenheit angefordert, um eigene Untersuchungen durchführen zu können, erklärte ein IAAF-Sprecher.",0.95,,2026-02-26T21:57:27.486605+00:00
129,Republican strongholds are wavering,Republikanische Hochburgen wackeln,Republikanische Hochburgen geraten ins Wanken,0.95,,2026-02-26T21:57:30.364209+00:00
130,"Tom Hakala, who directed the film, added: 'Let's put it this way - I would have lost my respect for Ian if he had licked some of the things I asked him to, like the disgusting Russian toilet that's shown in the film.'","Tom Hakala, der die Regie des Films führte, fügte hinzu: ""Lassen Sie es mich so sagen - Ich hätte meinen Respekt für Ian verloren, wenn er einige der Dinge geleckt hätte, die ich ihm angewiesen habe zu lecken, so wie die ekelhafte russische Toilette, die in dem Film gezeigt wird.""","Tom Hakala, der den Film inszenierte, fügte hinzu: 'Sagen wir es mal so - ich hätte meinen Respekt vor Ian verloren, wenn er einige der Dinge abgeleckt hätte, um die ich ihn gebeten habe, wie die widerliche russische Toilette, die im Film gezeigt wird.'",0.95,,2026-02-26T21:57:34.847327+00:00
131,"On Thursday, Snapchat declined to discuss the racial backgrounds of its staff, but according to a spokesman, the company recently hired a recruiter to focus on underrepresented populations and on driving inclusion efforts internally.","Am Donnerstag lehnte es Snapchat ab, die kulturellen Hintergründe seiner Mitarbeiter zu diskutieren, aber laut eines Sprechers hat das Unternehmen kürzlich einen Personalverantwortlichen eingestellt, der sich auf unterrepräsentierte Bevölkerungsgruppen und auf interne Integrationsbemühungen konzentriert.","Am Donnerstag lehnte es Snapchat ab, die ethnische Zusammensetzung seiner Belegschaft zu erörtern, aber laut einem Sprecher hat das Unternehmen kürzlich einen Personalvermittler eingestellt, der sich auf unterrepräsentierte Bevölkerungsgruppen konzentrieren und intern Bemühungen zur Förderung von Inklusion vorantreiben soll.",0.95,,2026-02-26T21:57:38.795816+00:00
132,"During this period, builders renovated the rooms on behalf of the unidentified owner of the house.",Währenddessen renovierten Bauarbeiter im Auftrag der unbekannten Hausbesitzer die Räume.,Während dieser Zeit renovierten Bauarbeiter die Räume im Auftrag des unbekannten Eigentümers des Hauses.,0.95,,2026-02-26T21:57:41.917027+00:00
133,It is unfair to show them volunteers on site.,"Eigentlich ist es unfair, sie Helfern vor Ort zu stellen.","Es ist unfair, ihnen Freiwillige vor Ort zu zeigen.",0.85,,2026-02-26T21:57:44.751676+00:00
134,"More than 160,000 of the nation's most vulnerable are turned away from community legal centres every year, with the sector bracing itself for the impact further funding cuts will have on already-stretched operations.","Mehr als 160.000 der Hilfsbedürfigsten des Landes werden jährlich von den Gemeinderechtszentren abgewiesen, während sich die Branche auf die Auswirkungen weiterer Mittelkürzungen auf bereits überlastete Transaktionen gefasst macht.","Mehr als 160.000 der am stärksten gefährdeten Menschen des Landes werden jedes Jahr von gemeinnützigen Rechtsberatungsstellen abgewiesen, wobei sich der Sektor auf die Auswirkungen weiterer Mittelkürzungen auf die bereits überlasteten Einrichtungen vorbereitet.",0.92,,2026-02-26T21:57:48.574293+00:00
135,"But that post was taken by another close Putin ally, Dmitry Medvedev.","Aber dieser Posten wurde von einem weiteren, nahestehenden Verbündeten Putins eingenommen, Dmitry Medvedev.","Aber dieser Posten wurde von einem anderen engen Putin-Verbündeten, Dmitri Medwedew, übernommen.",0.98,,2026-02-26T21:57:51.777153+00:00
136,"A musical has gripped Salzburg: Leornard Bernstein's masterpiece, ""West Side Story"".","Ein Musical erobert Salzburg: die ""West Side Story"", Leornard Bernsteins Meisterwerk.",Ein Musical hat Salzburg in seinen Bann gezogen: Leonard Bernsteins Meisterwerk âWest Side Story,0.92,translation_no_json,2026-02-26T21:57:54.456991+00:00
137,12-0 and GB had hardly touched the ball.,12-0 und GB hat kaum den Ball angefasst.,12-0 und GB hatte den Ball kaum berührt.,0.95,,2026-02-26T21:58:00.068649+00:00
138,"His bronze medal from the 2008 Olympics was also taken away, but it was returned to him following a decision by the International Court of Arbitration for Sport, CAS.",Die ebenfalls aberkannte Bronzemedaille der Olympischen Spiele 2008 erhielt er aufgrund eines Urteils des Internationalen Sportgerichtshofs CAS zurück.,"Seine Bronzemedaille von den Olympischen Spielen 2008 wurde ihm ebenfalls aberkannt, aber sie wurde ihm nach einer Entscheidung des Internationalen Sportgerichtshofs CAS zurückgegeben.",0.95,,2026-02-26T21:58:04.035628+00:00
139,"Chilli-powder condoms, firecrackers boost Tanzania elephant protection","Kondome mit Chilipuder, Feuerwerkskörper fördern Tanzanias Elefantenschutz",Chilipulver-Kondome und Feuerwerkskörper stärken den Elefantenschutz in Tansania,0.92,,2026-02-26T21:58:07.189473+00:00
140,"""There were concerns that... state institutions had turned a blind eye to such behaviour because of ""politically correct"" over-sensitivities about ethnicity and religion.""","""Es gab Bedenken, dass... staatliche Institutionen ein solches Verhalten aufgrund von ""politisch korrekten"" Überempfindlichkeiten bezüglich der Ethnie und Religion wissentlich ignoriert hätten.""","Es gab Bedenken, dass... staatliche Institutionen bei einem solchen Verhalten weggeschaut hatten aufgrund von âpolitisch korrekten",0.45,translation_no_json,2026-02-26T21:58:12.017029+00:00
141,Consequently new containers will soon be located in Wasenstraße.,Also werden bald neue Container in der Wasenstraße aufgestellt.,Folglich werden bald neue Container in der Wasenstraße aufgestellt.,0.95,,2026-02-26T21:58:15.214974+00:00
142,I will also be involved in that.,Auch daran beteilige ich mich.,Ich werde auch daran beteiligt sein.,0.95,,2026-02-26T21:58:18.046790+00:00
143,The first is seemingly innocuous: smartphones.,Der erste scheint harmlos: Smartphones.,Das erste ist scheinbar harmlos: Smartphones.,0.95,,2026-02-26T21:58:21.822138+00:00
144,"Clearly looking to kill herself, the victim, a Swiss woman aged 49, was hit by several vehicles including a lorry.","Es ist offensichtlich, dass sich eine Schweizerin im Alter von 49 Jahren, die von mehreren Fahrzeugen, einschließlich eines Lastwagens, überfahren wurde, selbst töten wollte.","Die Frau, eine 49-jährige Schweizerin, die offensichtlich Suizidabsichten hatte, wurde von mehreren Fahrzeugen, darunter einem Lastwagen, erfasst.",0.95,,2026-02-26T21:58:25.906990+00:00
145,"Despite that, according to Bratman, the situation in terms of the housing market is also hotting up.","Ungeachtet dessen, so Bratmann, bahne sich eine Verschärfung der Situation auf dem Wohnungsmarkt an.",Trotzdem heizt sich laut Bratman auch die Situation auf dem Wohnungsmarkt auf.,0.95,,2026-02-26T21:58:28.875580+00:00
146,Ferguson Rotich came fourth in the 800-metre race at the 2015 World Championships in Beijing.,Ferguson Rotich war 2015 in Peking WM-Vierter über 800 Meter geworden.,Ferguson Rotich wurde Vierter im 800-Meter-Lauf bei den Weltmeisterschaften 2015 in Peking.,1.0,,2026-02-26T21:58:32.009274+00:00
147,"The SPD, the strongest party since 1998, is now clearly behind the CDU, according to polls.","Die SPD, seit 1998 stärkste Partei, liegt nun in Umfragen klar hinter der CDU.","Die SPD, seit 1998 die stärkste Partei, liegt laut Umfragen nun deutlich hinter der CDU.",0.95,,2026-02-26T21:58:35.764597+00:00
148,"'Needless to say, there was no disrespect intended and I'm very sorry.'","Natürlich war keine Missachtung beabsichtigt und es tut mir sehr leid.""","Es versteht sich von selbst, dass keine Respektlosigkeit beabsichtigt war und es tut mir sehr leid.",0.95,,2026-02-26T21:58:39.008757+00:00
149,When she returned the next morning at around 8.15 a.m. around 250 euros was missing from the till.,"Als sie am nächsten Morgen gegen 8.15 Uhr zurückkam, waren aus der Kasse zirka 250 Euro verschwunden.","Als sie am nächsten Morgen gegen 8.15 Uhr zurückkehrte, fehlten etwa 250 Euro aus der Kasse.",0.98,,2026-02-26T21:58:42.208038+00:00
150,But clearly that has not stopped the internal resentment of Ethiopia's government from intensifying.,Aber offensichtlich hat dies nicht die Intensivierung der internen Missgunst der äthiopischen Regierung verhindert.,"Aber das hat offensichtlich nicht verhindert, dass sich der interne Unmut über Äthiopiens Regierung verstärkt hat.",0.95,,2026-02-26T21:58:45.280606+00:00
151,It's not calm advertisement for the actual matter at hand.,Das ist keine betuliche Werbung für die eigene Sache.,Es ist keine ruhige Werbung für die eigentliche Angelegenheit.,0.65,,2026-02-26T21:58:48.001488+00:00
152,"Massive because the viaduct is 222 metres long, weighs approximately 6,000 tonnes and had to be pulled up a gradient of about 3%.","Massiv, da das Viadukt 222 Meter lang ist, ca. 6.000 Tonnen wiegt und bei einer Steigung von ca. 3 % nach oben gezogen werden musste.","Massiv, weil das Viadukt 222 Meter lang ist, ungefähr 6.000 Tonnen wiegt und auf einer Steigung von etwa 3% hochgezogen werden musste.",0.98,,2026-02-26T21:58:53.508047+00:00
153,Being singled out as a Gülen-supporter is career-destroying for teachers and other academics.,Die Brandmarkung als Gülen-Anhänger vernichtet Lehrern und anderen Akademikern die berufliche Existenz.,"Als Gülen-Unterstützer herausgegriffen zu werden, ist karrierezerstörend für Lehrer und andere Akademiker.",0.95,,2026-02-26T21:58:58.377171+00:00
154,"According to the authorities, the explosive device was launched from a flower bed on the edge of the coastal police's territory.",Der Sprengsatz sei laut den Behörden in einem Blumenbeet vor dem Revier der Küstenpolizei in die Luft gegangen.,Laut den Behörden wurde der Sprengsatz von einem Blumenbeet am Rand des Geländes der Küstenpolizei abgefeuert.,0.95,,2026-02-26T21:59:01.686001+00:00
155,"""The man himself called up and admitted to having shot his partner,"" a police spokeswoman said.","""Der Mann hat selbst bei uns angerufen und angegeben, seine Lebensgefährtin erschossen zu haben"", sagte eine Polizeisprecherin.","âDer Mann selbst rief an und gab zu, auf seinen Partner geschossen zu haben",0.95,translation_no_json,2026-02-26T21:59:04.834010+00:00
156,"For eons, Amharas from Ethiopia's predominantly Christian highlands flourished in politics and business, exploiting the Oromos, many of whom are Muslim and live in lowland areas.","Seit Äonen prosperierten die Amharas, die aus Äthopiens überwiegend christlichen Hochländern kommen, in der Politik und Wirtschaft, während sie die Oromos ausbeuteten, von denen viele Muslime sind und in Flachlandgebieten leben.","Über Äonen hinweg florierten die Amharen aus Äthiopiens überwiegend christlichem Hochland in Politik und Wirtschaft und beuteten die Oromo aus, von denen viele Muslime sind und in Tieflandgebieten leben.",0.92,,2026-02-26T21:59:08.851275+00:00
157,"Apple, and Asian providers such as Samsung, now hold sway.",Das Sagen haben nun Apple und asiatische Anbieter wie Samsung.,Apple und asiatische Anbieter wie Samsung haben jetzt das Sagen.,0.95,,2026-02-26T21:59:11.983783+00:00
158,"""If you don't submit to WADA/FINA checks a particular amount of time before the World Championships/Olympics, then you shouldn't be able to take part,"" the Hamburg resident stated, who now runs an ice-cream parlour.","""Wer nicht eine gewisse Zeit vor WM/OS von unabhängigen Kontrolleuren der WADA/FINA kontrolliert werden kann, darf nicht teilnehmen"", fordert der Wahl-Hamburger, der mittlerweile eine Eisdiele betreibt.","Wenn man sich nicht eine bestimmte Zeit vor den Weltmeisterschaften/Olympischen Spielen den WADA/FINA-Kontrollen unterzieht, dann sollte man nicht teilnehmen dürfen, erklärte der Hamburger, der jetzt eine Eisdiele betreibt.",0.95,,2026-02-26T21:59:15.942708+00:00
159,Residents can now drive on both sides of the B 27 out of Ofterdingen.,Die Bürger können nun von Ofterdingen aus die B 27 wieder beidseitig befahren.,Anwohner können nun auf beiden Seiten der B 27 aus Ofterdingen herausfahren.,0.95,,2026-02-26T21:59:20.140002+00:00
160,This is such an exciting time.,Das ist eine so spannende Zeit.,Das ist so eine aufregende Zeit.,0.95,,2026-02-26T21:59:24.402778+00:00
161,"That is one event, one gold medal for the nation which won seven out of 10 track titles in both Beijing and London.","Das ist ein Ereignis, eine Goldmedaille für die Nation, die sieben von 10 Titeln sowohl in Peking als auch in London gewonnen wurden.","Das ist ein Wettkampf, eine Goldmedaille für die Nation, die sieben von zehn Leichtathletik-Titeln sowohl in Peking als auch in London gewonnen hat.",0.95,,2026-02-26T21:59:27.762364+00:00
162,"In 2015, the average sale price of a smartphone in Germany was 392 euros.",Der durchschnittliche Verkaufspreis eines Smartphones in Deutschland lag 2015 bei 392 Euro.,Im Jahr 2015 betrug der durchschnittliche Verkaufspreis eines Smartphones in Deutschland 392 Euro.,0.98,,2026-02-26T21:59:31.577455+00:00
163,Police use tear gas & rubber bullets against protesting Brazilian students,Polizei setzt Tränengas & Gummigeschosse gegen protestierende brasilianische Studenten ein,Polizei setzt Tränengas und Gummigeschosse gegen protestierende brasilianische Studenten ein,0.95,,2026-02-26T21:59:34.506828+00:00
164,"From flying finishes to flying dismounts, Frankie Dettori has been the poster boy of British Flat racing for two decades.","Von Flying Finishes zu Flying Dismounts, Frankie Dettori ist seit zwei Jahrzehnten das Aushängeschild des britischen Flachrennens.",Von fliegenden Endspurts bis zu fliegenden Abgängen war Frankie Dettori zwei Jahrzehnte lang das Aushängeschild des britischen Flachrennsports.,0.92,,2026-02-26T21:59:38.373503+00:00
165,Six rescue vehicles and an ambulance were in attendance at the scene of the accident on the no.2 road.,Sechs Rettungswagen und ein Notarztwagen kamen zum Unfallort auf der Landesstraße 2.,Sechs Rettungsfahrzeuge und ein Krankenwagen waren am Unfallort an der Straße Nr. 2 im Einsatz.,0.95,,2026-02-26T21:59:41.137701+00:00
166,I needed to get paid so I had to get better quickly.,"Ich benötigte Geld, daher musste es mir bald wieder besser gehen.","Ich musste bezahlt werden, also musste ich schnell besser werden.",0.95,,2026-02-26T21:59:44.113128+00:00
167,We all as a team came together in the last three months.,Wir sind in den letzten drei Monaten als Team zusammengekommen.,Wir alle sind als Team in den letzten drei Monaten zusammengekommen.,0.95,,2026-02-26T21:59:47.496082+00:00
168,"In the US, the game has led to a significant increase in the number of steps taken by the ""average"" person each day.","In den USA führte das Spiel zu einem beträchtlichen Anstieg an Schritten, die die ""durchschnittliche"" Person jeden Tag zurücklegt.","In den USA hat das Spiel zu einem deutlichen Anstieg der Anzahl der Schritte geführt, die die ""durchschnittliche"" Person täglich zurücklegt.",0.95,,2026-02-26T21:59:50.815311+00:00
169,"For while smartphone apps like Fitbit could previously track our activity, they didn't give us a reason to exercise like this game does.","Auch wenn Smartphone-Apps wie Fitbit bereits früher unsere Aktivität nachverfolgen konnten, gaben sie uns keinen Grund, Sport zu treiben, wie es dieses Spiel tut.","Denn während Smartphone-Apps wie Fitbit zuvor unsere Aktivität verfolgen konnten, gaben sie uns keinen Grund zum Trainieren, wie es dieses Spiel tut.",0.85,,2026-02-26T21:59:54.236556+00:00
170,Arizona and Georgia are also at risk.,Als gefährdet gelten auch Arizona und Georgia.,Arizona und Georgia sind ebenfalls gefährdet.,0.98,,2026-02-26T21:59:57.287434+00:00
171,"""We want to start selling it to third parties,"" a postal service spokesman said on Friday.","""Wir wollen in den Verkauf an Dritte einsteigen"", sagte ein Post-Sprecher am Freitag.","âWir wollen damit beginnen, es an Dritte zu verkaufen",0.95,translation_no_json,2026-02-26T22:00:01.062891+00:00
172,"The dispute has led to junior doctors taking part in six strikes this year, including the first all-out stoppages in the history of the NHS.","Die Streitigkeiten führten dazu, dass Assistenzärzte dieses Jahr sechsmal streikten, die ersten Gesamtausfälle in der Geschichte des NHS.","Der Streit hat dazu geführt, dass Assistenzärzte in diesem Jahr an sechs Streiks teilgenommen haben, darunter die ersten vollständigen Arbeitsniederlegungen in der Geschichte des NHS.",0.95,,2026-02-26T22:00:04.644608+00:00
173,Effortless on beam.,Mühelos auf dem Balken.,Mühelos auf dem Schwebebalken.,0.95,,2026-02-26T22:00:08.241348+00:00
174,"According to Kokert, that will only play a ""minor role"".","Das, so meint Kokert, spiele nur noch eine ""untergeordnete Rolle"".",Laut Kokert wird das nur eine âuntergeordnete Rolle,0.65,translation_no_json,2026-02-26T22:00:12.500993+00:00
175,"He said the jet had flown slightly lower than normal because of poor visibility caused by the smoke from nearby wildfires, but the air force insisted no-one's safety had been compromised.","Der Sprecher sagte, dass der Jet aufgrund der schlechten Sichtverhältnisse durch sich in der Nähe befindliche Flächenbrände etwas tiefer als üblich flog, allerdings beharrten die Luftstreitkräfte darauf, dass die Sicherheit zu keiner Zeit gefährdet war.","Er sagte, der Jet sei aufgrund der schlechten Sicht durch den Rauch nahegelegener Waldbrände etwas niedriger als normal geflogen, aber die Luftwaffe bestand darauf, dass die Sicherheit niemandes gefährdet worden sei.",0.95,,2026-02-26T22:00:18.001349+00:00
176,Fear of a recurrence can have a significant negative impact on a person's quality of life.,Die Angst vor einem erneuten Herzinfarkt kann erhebliche negative Auswirkungen auf die Lebensqualität einer Person haben.,Die Angst vor einem Rückfall kann die Lebensqualität einer Person erheblich negativ beeinträchtigen.,0.95,,2026-02-26T22:00:21.090744+00:00
177,Nine adult male cats and eight female cats from the MHH's animal husbandry programme were examined.,Beobachtet wurden insgesamt neun erwachsene Kater und acht Kätzinnen aus der Tierhaltung der MHH.,Neun erwachsene männliche Katzen und acht weibliche Katzen aus dem Tierhaltungsprogramm der MHH wurden untersucht.,0.95,,2026-02-26T22:00:24.637671+00:00
178,"Donald Trump admits there are ""huge problems"" with his election campaign",Donald Trump räumt ″gewaltige Probleme″ im Wahlkampf ein,"Donald Trump gibt zu, dass es âriesige Probleme",0.45,translation_no_json,2026-02-26T22:00:28.636542+00:00
179,"The next day, they set off on the section towards St. Peter, the most demanding section, seeing them climb around 500 metres in altitude in sweltering heat, and then descend again.","Tags darauf trat man die Etappe nach St. Peter an, welche die anstrengenste Wegstrecke war, mussten doch bei schwüler Hitze zunächst rund 500 Höhenmeter abgestiegen und danach wieder erklommen werden.","Am nächsten Tag machten sie sich auf den Weg zum Abschnitt Richtung St. Peter, dem anspruchsvollsten Abschnitt, bei dem sie in drückender Hitze rund 500 Höhenmeter aufstiegen und dann wieder abstiegen.",0.95,,2026-02-26T22:00:32.264838+00:00
180,It was all so new and I was so stressed.,Es war alles so neu für mich und ich war so gestresst.,Es war alles so neu und ich war so gestresst.,0.98,,2026-02-26T22:00:34.952319+00:00
181,"After plot, parcelling and accessibility questions had been answered, and applications for measurements had been made, there was nothing standing in the way of the sale of the plots in the residential areas of ""Straßlweg"" and ""Schönau-West"" (near Binderstraße - development section 1) to interested parties.","Nachdem die Grundstücks-, Parzellierungs- und Erschließungsfragen geklärt und die Anträge auf Vermessung gestellt werden konnten, steht dem Verkauf der Grundstücke in den Wohnbaugebieten ""Straßlweg"" und ""Schönau-West"" (Bereich Binderstraße - Ausbauabschnitt 1) an Interessenten nichts mehr im Wege.","Nachdem Bebauungs-, Parzellierungs- und ErschlieÃungsfragen geklÃ¤rt und VermessungsantrÃ¤ge gestellt worden waren, stand dem Verkauf der GrundstÃ¼cke in den Wohngebieten âStraÃlweg",0.45,translation_no_json,2026-02-26T22:00:39.118313+00:00
182,"A banker said that, in Tegernsee, there was ""clientele who were rather better off in terms of assets.""","Ein Banker sagte, am Tegernsee gebe es ""eine Klientel, die vom Vermögen etwas üppiger ausgestattet ist"".","Ein Banker sagte, dass es in Tegernsee âeine Klientel gebe, die vermÃ¶gensmÃ¤Ãig eher besser gestellt sei.",0.92,translation_no_json,2026-02-26T22:00:42.278005+00:00
183,"A knee to the groin follows, and while the attacker doubles up in pain, you twist the gun from his hands, smack him in the face with the barrel and back up, keeping the weapon trained on him.","Schlagen Sie ihm sodann mit dem Knie in die Leiste und verdrehen Sie, während sich der Angreifer vor Schmerzen zusammenkrümmt, die Waffe aus seinen Händen. Schlagen Sie ihm mit dem Lauf ins Gesicht und bewegen Sie sich rückwärts, während sie die Waffe auf ihn richten.","Ein Knie in die Leistengegend folgt, und während sich der Angreifer vor Schmerzen krümmt, reißen Sie ihm die Waffe aus den Händen, schlagen ihm mit dem Lauf ins Gesicht und weichen zurück, wobei Sie die Waffe auf ihn gerichtet halten.",0.95,,2026-02-26T22:00:45.841534+00:00
184,"Clinton wants to lead the economy to its death and regulate it to its death, he says.","Clinton wolle die Wirtschaft zu Tode besteuern und zu Tode regulieren, sagt er.","Clinton will die Wirtschaft in den Tod führen und zu Tode regulieren, sagt er.",0.45,,2026-02-26T22:00:49.134409+00:00
185,"Angela Crow, of Devon and Cornwall Police, said the eviction sent a clear warning to other tenants who continue to flout the rules.","Angela Crow von der Polizei von Devon und Cornwall teilte mit, dass die Delogierung eine klare Warnung an die anderen Mieter sei, die sich nicht an die Hausordnung halten.","Angela Crow von der Devon and Cornwall Police sagte, die Räumung sende eine klare Warnung an andere Mieter, die weiterhin die Regeln missachten.",0.95,,2026-02-26T22:00:52.597106+00:00
186,"But Mr. Dooley, 28, of Lake Forest, Calif., is competing for the gold in Olympic trampoline.","Aber Dooley, 28, aus Lake Forest, Kalifornien, kämpft im olympischen Trampolinturnen um Gold.","Aber Mr. Dooley, 28, aus Lake Forest, Kalifornien, kämpft um die Goldmedaille im olympischen Trampolinspringen.",0.95,,2026-02-26T22:00:55.686420+00:00
187,They generally only come to the surface in winter because they prefer water temperatures of around six degrees Celsius.,"Weil sie Wassertemperaturen um die sechs Grad Celsius bevorzugen, tauchen sie an der Oberfläche meist nur im Winter auf.","Sie kommen in der Regel nur im Winter an die Oberfläche, weil sie Wassertemperaturen von etwa sechs Grad Celsius bevorzugen.",0.98,,2026-02-26T22:00:59.032191+00:00
188,"In Queensland, three out of five people - mostly the elderly, immigrants, vulnerable workers, victims of violence and those without resources to fight unfair evictions and the like - are already turned away while seeking free legal advice and representation.","In Queensland werden bereits drei von fünf Personen - meistens ältere Personen, Immigranten, hilfsbedürftige Arbeiter, Opfer von Gewalttaten und diejenigen, die über keine Mittel für ungerechte Delogierungen und ähnliches verfügen - bei ihrem Ansuchen auf kostenlose Rechtsberatung und Rechtsbeistand abgewiesen.","In Queensland werden bereits drei von fünf Menschen - hauptsächlich ältere Menschen, Einwanderer, schutzbedürftige Arbeitnehmer, Gewaltopfer und Menschen ohne Mittel, um gegen unrechtmäßige Zwangsräumungen und Ähnliches vorzugehen - abgewiesen, wenn sie kostenlose Rechtsberatung und Vertretung suchen.",0.95,,2026-02-26T22:01:03.192777+00:00
189,They're banking on a late-season rush to the Mediterranean.,Sie zählen auf einen spätsaisonalen Ansturm ans Mittelmeer.,Sie setzen auf einen Ansturm in der Spätsaison ans Mittelmeer.,0.95,,2026-02-26T22:01:06.369454+00:00
190,Kyle Brown put the Boks ahead in the first half but Dan Norton with some dazzling footwork broke the line and scored under the posts in the second half.,"Kyle Brown brachte die Boks in der ersten Hälfte nach vorne, aber Dan Norton durchbrach die Linie mit einer beeindruckenden Fußarbeit und erzielte ein Tor unter den Posten in der zweiten Hälfte.","Kyle Brown brachte die Boks in der ersten Halbzeit in Führung, aber Dan Norton durchbrach mit einigen blendenden Fußarbeiten die Linie und erzielte in der zweiten Halbzeit einen Versuch unter den Pfosten.",0.92,,2026-02-26T22:01:09.821068+00:00
191,"Amid the Fury of the Olympics, the Zen of the Trampoline","Inmitten der Rage der Olympischen Spiele, das Zen des Trampolins","Inmitten der Raserei der Olympischen Spiele, das Zen des Trampolins",0.85,,2026-02-26T22:01:12.433054+00:00
192,"In 2015, the Clintons made $1 million in charitable contributions, mostly to the Clinton Foundation; former President Bill Clinton brought in nearly $5.3 million in speaking fees; and the former secretary of state reported income of $3 million from publisher Simon & Schuster for her book on her tenure at the State Department.","Im Jahr 2015 spendeten die Clintons USD 1 Million für wohltätige Zwecke, hauptsächlich an die Clinton Foundation; der ehemalige Präsident Bill Clinton erwirtschaftete fast USD 5,3 Millionen in Redehonoraren; die ehemalige Außenministerin gab ein Einkommen von USD 3 Millionen vom Verlag Simon & Schuster für ihr Buch über ihre Amtszeit im Außenministerium an.","Im Jahr 2015 leisteten die Clintons Spenden in Höhe von 1 Million Dollar für wohltätige Zwecke, hauptsächlich an die Clinton Foundation; der ehemalige Präsident Bill Clinton nahm fast 5,3 Millionen Dollar an Honoraren für Reden ein; und die ehemalige Außenministerin meldete Einkünfte von 3 Millionen Dollar vom Verlag Simon & Schuster für ihr Buch über ihre Amtszeit im Außenministerium.",0.95,,2026-02-26T22:01:17.021099+00:00
193,Rio 2016: Robel Kiros Habte becomes an Internet sensation,Rio 2016: Robel Kiros Habte wird zum Internethit,Rio 2016: Robel Kiros Habte wird zur Internet-Sensation,0.95,,2026-02-26T22:01:19.856077+00:00
194,Criticism on Twitter came thick and fast against Byron MacDonald with many calling him out,"Die Kritik gegen Byron MacDonald auf Twitter kam schnell und hart, bei der ihn viele zur Rede stellten","Die Kritik auf Twitter gegen Byron MacDonald kam schnell und heftig, wobei viele ihn öffentlich anprangerten",0.92,,2026-02-26T22:01:23.726712+00:00
195,"Currently they amount to around 100 people, predominantly young men.","Das sind zurzeit rund 100 Personen, überwiegend junge Männer.","Derzeit belaufen sie sich auf etwa 100 Personen, überwiegend junge Männer.",0.95,,2026-02-26T22:01:26.706000+00:00
196,"And additionally, she's doing something good for her health and her mind.",Ganz nebenbei tut sie dabei ihrer Gesundheit und ihrem Geist etwas Gutes.,Und zusätzlich tut sie etwas Gutes für ihre Gesundheit und ihren Geist.,0.98,,2026-02-26T22:01:29.937493+00:00
197,Then they fled.,Danach flohen sie.,Dann flohen sie.,0.98,,2026-02-26T22:01:32.743369+00:00
198,This has not been noted.,Dies sei nicht erkennbar.,Dies wurde nicht vermerkt.,0.95,,2026-02-26T22:01:35.646897+00:00
199,"Attendees can tour the Central Hall, Period Rooms, Cactus Lounge and Tea Room.","Besucher können den Mittelsaal, die Stilzimmer, Kaktuslounge und den Teesalon besichtigen.","Die Teilnehmer können die Zentralhalle, die historischen Zimmer, die Kaktus-Lounge und den Teesalon besichtigen.",0.95,,2026-02-26T22:01:38.856403+00:00
200,"""We woke up and the water kept on coming,"" Hansford said.","""Wir sind aufgewacht und das Wasser strömte und strömte herein,"" sagte Hansford.",âWir wachten auf und das Wasser kam immer weiter,0.92,translation_no_json,2026-02-26T22:01:41.839453+00:00
201,Frankie is one of the best jockeys of the modern era and it is no surprise he has reached this landmark so few have achieved before him.,"Frankie ist einer der besten Jockey der Moderne und es ist keine Überraschung, dass er diesen Meilenstein erreicht hat, den nur wenige vor ihm erreicht haben.","Frankie ist einer der besten Jockeys der modernen Ära und es ist keine Überraschung, dass er diesen Meilenstein erreicht hat, den so wenige vor ihm erreicht haben.",0.95,,2026-02-26T22:01:45.392751+00:00
